byte_filesize,byte_offset
407764,268435456
1780636,4198400
386011,4198400
1560994,4198400
1257627,4198400
505518,4198400
1561506,4198400
2737743,4198400
1559049,4198400
1558339,4198400
292662,268439552
1558666,4198400
1559364,4198400
1127533,4198400
1647251,4198400
262093,4198400
481051,4198400
1505568,4198400
258221,4198400
2737212,4198400
1787965,4198400
169158,4198400
1639827,4198400
1557008,4198400
1116339,4198400
1560432,4198400
1131909,4198400
2734939,4198400
1553249,4198400
501672,268439552
1560608,4198400
251501,4198400
1562003,4198400
261719,16781312
254256,1611272192
1122803,4198400
269929,4198400
829450,4198400
162800,268439552
1559108,4198400
260724,4198400
1558269,4198400
762525,4198400
271733,4198400
1560721,4198400
2533183,4198400
161389,268439552
151785,4198400
2736982,4198400
1560199,4198400
1559121,4198400
1559423,4198400
1791040,4198400
260962,4198400
1983998,4198400
447445,1191907328
975637,4198400
171605,1609175040
1124855,4198400
197742,4198400
123936,4198400
208760,4198400
151135,4198400
215064,4198400
218783,4198400
1561168,4198400
1778545,4198400
139216,4198400
1684205,4198400
265482,4198400
244597,4198400
198240,4198400
1556883,4198400
1553639,4198400
309558,268439552
220495,1785729024
230062,4198400
162266,4198400
698282,268439552
1119552,4198400
2151973,4198400
127359,4198400
124434,4198400
1492285,4198400
135772,4198400
121948,268439552
51522,4198400
2845659,4198400
127383,4198400
2106192,4198400
1560743,4198400
500587,268439552
150805,1727926272
261867,4198400
2736245,4198400
246690,4198400
2190744,4198400
2735013,4198400
1639913,4198400
1557535,4198400
182824,4198400
242962,4198400
185875,4198400
164882,268439552
1276011,4198400
1559361,4198400
207354,4198400
1746194,4198400
261054,4198400
217575,4198400
690329,4198400
203646,4198400
236511,4198400
1559727,4198400
1553167,4198400
1558442,4198400
2033620,4198400
264533,4198400
317497,2081558528
1295552,4198400
1560816,4198400
88118,4198400
1557140,4198400
286881,4198400
1492264,4198400
1963092,4198400
793113,4198400
1738794,4198400
1561067,4198400
1561571,4198400
140273,4198400
1118411,4198400
971079,4198400
840227,4198400
1505200,4198400
135923,4198400
1561106,4198400
1556915,4198400
453017,2083917824
333723,268439552
232855,4198400
1639460,4198400
1561637,4198400
824228,4198400
1560714,4198400
1560462,4198400
445002,4198400
1558902,4198400
186117,4198400
1556312,4198400
1554073,4198400
260152,4198400
1997980,4198400
219501,4198400
261747,22024192
240019,4198400
2736978,4198400
162898,268439552
1558151,4198400
1558247,4198400
476541,2084311040
140653,0
1561041,4198400
583722,1945309184
1892586,4198400
1639773,4198400
2735787,4198400
260927,4198400
1741660,4198400
1580970,4198400
801889,4198400
1561775,4198400
1558438,4198400
135339,4198400
1119682,4198400
259580,4198400
1118541,4198400
1089450,4198400
1560844,4198400
1561203,4198400
127857,4132864
140802,268439552
819641,4198400
500042,268439552
138117,4198400
139906,4198400
257949,4198400
561735,4198400
142189,4198400
1560993,4198400
157073,4198400
868238,268435456
2007765,4198400
2733495,4198400
159967,4198400
1740155,4198400
2736163,4198400
1131683,4198400
136688,4198400
497632,268439552
1879666,4198400
335539,1733496832
258165,4198400
125705,4198400
1491821,4198400
243340,4198400
125754,4198400
746492,4198400
1118516,4198400
172976,4198400
267055,4198400
686047,4198400
1141112,4198400
1811898,4198400
2186531,4198400
1558381,4198400
1968753,4198400
672239,4198400
483839,268439552
1491895,4198400
499497,268439552
766258,4198400
135974,4198400
407461,268439552
113274,4198400
1561796,4198400
1142279,4198400
260902,4198400
248698,4198400
138124,4198400
488150,268439552
321231,4198400
154181,268439552
229058,4198400
1915835,4198400
268698,4198400
260963,4198400
1419822,4198400
1560539,4198400
791090,4198400
221078,4198400
1788383,4198400
1713338,4198400
1491256,4198400
906535,4198400
1553932,4198400
227871,4198400
138581,4198400
789118,1824264192
345793,1729826816
787640,4198400
136202,4198400
212979,4198400
1288405,4198400
197752,1967788032
1669862,4198400
1793457,4198400
1561302,4198400
335923,1661997056
2735178,4198400
1491638,4198400
135252,4198400
134731,4198400
219732,4198400
107161,4198400
532348,4198400
1639912,4198400
232757,4198400
1558264,4198400
1559372,4198400
901317,4198400
285891,1318912000
1630945,4198400
1558153,4198400
234528,4198400
1925622,4198400
1491950,4198400
57975,268439552
1561380,4198400
1137426,4198400
1145926,4198400
1561138,4198400
141333,4198400
1114302,4198400
221105,4198400
1770418,4198400
277512,4198400
1560788,4198400
261657,117444608
503255,4198400
136233,4198400
2735711,4198400
1204467,4198400
159133,1159663616
135694,4198400
262383,1598099456
1138044,4198400
215647,4198400
270611,4198400
352585,268439552
260836,4198400
844493,4198400
3284176,4198400
1560464,4198400
738729,4198400
142235,268439552
192184,4198400
688578,4198400
223300,4198400
346943,1622937600
210125,1811156992
1489735,4198400
197290,1839206400
1560344,4198400
151341,4198400
1570410,4198400
118419,4198400
238995,268439552
113567,4198400
259987,4198400
139882,4198400
181299,4198400
138152,16781312
128644,4198400
259872,4198400
1554058,4198400
1690021,4198400
2038088,4198400
210646,4198400
140441,4198400
161670,5246976
134984,268439552
1131316,4198400
473244,268439552
213954,4198400
978717,4198400
160112,268439552
211303,268439552
150452,268439552
144644,268439552
1125475,4198400
1553587,4198400
1560677,4198400
176497,268439552
98414,4198400
161586,4198400
486110,268439552
191809,33558528
197438,268439552
171881,4096
137513,4198400
1558521,4198400
1561631,4198400
1114016,4198400
1505361,4198400
1961761,4198400
231832,4198400
564150,4198400
139068,4198400
1144549,4198400
103714,4198400
1554064,4198400
1587296,4198400
539329,268439552
1038306,4198400
2028833,4198400
1561108,4198400
854640,4198400
1553696,4198400
462954,0
1630588,4198400
311436,4198400
1560790,4198400
2737556,4198400
234058,1709178880
119694,4198400
1560675,4198400
499938,268439552
145561,268439552
1560346,4198400
221663,4198400
221255,4198400
276265,5509120
913567,4198400
687449,1504055296
1505360,4198400
810918,4198400
501178,268439552
239171,4198400
251681,268439552
1491994,4198400
1639863,4198400
612406,4198400
1132129,4198400
669643,4198400
182807,4198400
2050481,4198400
260946,4198400
99949,4198400
1555618,4198400
208102,1518866432
1575842,4198400
227297,4198400
1558184,4198400
140400,4198400
1128169,4198400
225154,4198400
1757188,4198400
136289,4198400
105697,4096
232218,4198400
1553684,4198400
487659,268439552
138130,4198400
2226515,4198400
1442403,4198400
1560663,4198400
1695936,4198400
1560536,4198400
1891256,4198400
1490013,4198400
199540,1625493504
262289,4198400
1639543,4198400
1556381,4198400
102048,4198400
1787131,4198400
1129362,4198400
197028,1829244928
639109,4198400
1561621,4198400
261472,4198400
459289,268439552
258208,4198400
1558239,4198400
2527964,4198400
1560545,4198400
110988,4198400
259796,4198400
816566,4198400
1797951,4198400
1744291,4198400
1786951,4198400
331825,268435456
2010451,4198400
1559168,4198400
1553532,4198400
149875,1911951360
241963,1833832448
167706,16781312
1560846,4198400
235528,4198400
175197,1679294464
151435,268439552
193989,1772883968
502538,4198400
623238,4198400
129462,4198400
2388194,4198400
190164,1795690496
1103215,4198400
424950,4198400
127180,4198400
2865295,1737424896
3406693,4198400
1769423,4198400
1123804,4198400
1639847,4198400
58263,268439552
2835859,4198400
2737944,4198400
267724,4198400
126136,4198400
1559016,4198400
219990,4198400
814771,4198400
209128,4198400
761434,4198400
124549,4198400
265073,4198400
1866675,4198400
98645,4198400
159859,268439552
227060,1706037248
135700,4198400
265456,4198400
1558078,4198400
1597490,4198400
1113822,4198400
214614,4198400
1108807,4198400
2561188,4198400
1561679,4198400
637525,4198400
288014,268439552
139718,4198400
1561578,4198400
564440,4198400
268095,4198400
238841,4198400
1639929,4198400
184073,268439552
486616,268439552
1770483,4198400
1673362,4198400
1561780,4198400
224802,4198400
135697,4198400
2048015,4198400
148060,4198400
1448894,4198400
1559793,4198400
340503,4198400
801440,4198400
818274,4198400
1639801,4198400
1758177,4198400
1657293,4198400
1750218,4198400
1131660,4198400
1555825,4198400
2205974,4198400
1554045,4198400
1560460,4198400
1560601,4198400
1560864,4198400
137934,4198400
261346,4198400
282910,4198400
321545,16781312
2086616,4198400
307845,1856507904
1607372,4198400
1560434,4198400
1776574,4198400
140078,4198400
294416,1335955456
1553486,4198400
1560513,4198400
1559482,4198400
1143429,4198400
496503,268439552
158681,4198400
1558697,4198400
1559296,4198400
1795841,4198400
259289,4198400
812751,4198400
472002,4198400
245575,4198400
761116,16781312
660929,4198400
1593999,4198400
2097892,4198400
2409468,4198400
1560567,4198400
1561876,4198400
1654917,4198400
1560892,4198400
1553329,4198400
1128511,4198400
852297,268439552
1594397,4198400
1640166,4198400
259523,4198400
1839658,4198400
1578537,4198400
852284,4198400
1132203,4198400
222465,4198400
122697,4198400
1492038,4198400
1108446,4198400
1560237,4198400
2735123,4198400
1100035,4198400
1640255,4198400
223511,4198400
39491,4198400
249916,16781312
217234,4198400
258190,4198400
505837,268439552
1559018,4198400
1556190,4198400
153196,4198400
559082,1930825728
1081085,4198400
1561081,4198400
2250221,4198400
1505810,4198400
579083,4198400
616581,1192038400
1553576,4198400
145183,4198400
290277,4198400
134783,4198400
1790749,4198400
1491818,4198400
240592,268439552
173376,1618743296
1135628,4198400
1559465,4198400
1676031,4198400
235735,4198400
144227,4198400
1558194,4198400
2736866,4198400
631081,4198400
927225,4198400
1491686,4198400
1553136,4198400
139095,33558528
1673496,4198400
974469,4198400
175229,4198400
150064,268439552
176941,268439552
215590,4198400
261631,4198400
162225,268435456
557179,4198400
177641,268435456
139456,4198400
169553,1305612288
2735899,4198400
1561111,4198400
1505845,4198400
124705,4198400
135400,4198400
1561280,4198400
2130514,4198400
295131,268439552
134554,4198400
1560332,4198400
679678,4198400
96936,268439552
1553801,4198400
1558821,4198400
933845,4198400
1141808,4198400
1559237,4198400
182955,4198400
629246,4198400
2735820,4198400
1560684,4198400
1744418,4198400
351028,4198400
195481,4198400
741081,4198400
259837,1598099456
2916216,4198400
1560157,4198400
144103,4198400
322080,5509120
1367715,4194304
1789090,4198400
1557293,4198400
418240,1545015296
174576,4198400
191072,1685852160
1044681,4198400
1558767,4198400
579437,4198400
134997,1264193536
667380,16781312
207725,4198400
1559734,4198400
280862,4198400
2736789,4198400
1921782,4198400
1844409,4198400
1676108,4198400
110301,4198400
1140858,4198400
154766,4096
144343,4198400
254440,4198400
1107316,4198400
334515,1738805248
1553306,4198400
2114838,4198400
1560353,4198400
1430718,4198400
1491936,4198400
1489792,4198400
1048642,268439552
135525,4198400
232552,4198400
2737398,4198400
1985927,4198400
558967,1930825728
163232,268439552
1143997,6164480
225385,4198400
1952349,4198400
200251,268439552
1559138,4198400
2050777,4198400
1993144,4198400
573328,1321144320
147177,4198400
1097786,4198400
188756,1806176256
1719718,4198400
1678719,4198400
182660,4198400
2039787,4198400
241393,973082624
123645,4198400
150728,268439552
1990275,4198400
143816,4198400
768186,4198400
255402,4198400
139743,4198400
580332,4198400
246216,4198400
1117509,4198400
257904,4198400
174976,268439552
1753508,4198400
195606,16781312
157107,4198400
136080,4198400
1758981,4198400
268321,4198400
747534,4198400
86658,4198400
258775,4198400
126878,4198400
175280,1259536384
497221,268439552
1715360,4198400
486776,268439552
1128176,4198400
158710,4198400
132580,268439552
195119,1806700544
497496,268439552
451079,268439552
113505,4198400
147222,1696141312
1565500,4198400
1113343,4198400
147919,4198400
938691,4198400
1978542,4198400
105320,4198400
221322,4198400
890902,4198400
90957,268439552
128704,4198400
113808,4198400
1819112,4198400
1488912,4198400
126989,4198400
223032,4198400
159629,268439552
1129978,4198400
634636,4198400
2273922,4198400
1126216,4198400
1329183,4198400
974913,4198400
123950,4198400
2113122,4198400
219937,4198400
267347,4198400
223240,4198400
247260,4198400
3347217,4198400
248031,4198400
1741244,4198400
258776,4198400
2320719,4198400
2130554,4198400
1145164,4198400
1643309,4198400
498466,268439552
201187,268439552
1458471,4198400
1965701,4198400
258147,1834024960
122491,4198400
259669,1738280960
214694,268439552
1690003,4198400
2096138,4198400
136135,4198400
1768712,4198400
588768,4198400
791200,4198400
240598,4198400
1076272,4198400
1928678,4198400
207519,4198400
261074,4198400
2029260,4198400
176731,268439552
223116,4198400
498417,268439552
51942,268439552
56841,268439552
1134869,4198400
1537390,4198400
259363,4198400
1127575,4198400
1756788,4198400
259294,4198400
643589,4198400
1579938,4198400
1106452,4198400
123964,4198400
910774,4198400
801242,4198400
829564,4198400
1539107,4198400
109018,4198400
1717415,4198400
1722198,4198400
660842,4198400
